Year,Code_District,Name_Dist,Code_NBHD,Name_NBHD,Censal_Section,Use,Description,Amount
2018,2,Eixample,6,la Sagrada Família,43,Aparcaments,Nombre,652.0
2018,2,Eixample,6,la Sagrada Família,43,Comerç,Nombre,19.0
2018,2,Eixample,6,la Sagrada Família,43,Magatzem,Nombre,46.0
2018,2,Eixample,6,la Sagrada Família,43,Oficina,Nombre,32.0
2018,2,Eixample,6,la Sagrada Família,43,Hotel,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,43,Ensenyament,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,43,Indústria,Nombre,3.0
2018,2,Eixample,6,la Sagrada Família,44,Habitatge,Nombre,582.0
2018,2,Eixample,6,la Sagrada Família,44,Aparcaments,Nombre,724.0
2018,2,Eixample,6,la Sagrada Família,44,Comerç,Nombre,40.0
2018,2,Eixample,6,la Sagrada Família,44,Magatzem,Nombre,21.0
2018,2,Eixample,6,la Sagrada Família,44,Oficina,Nombre,11.0
2018,2,Eixample,6,la Sagrada Família,44,Hotel,Nombre,18.0
2018,2,Eixample,6,la Sagrada Família,44,Ensenyament,Nombre,10.0
2018,2,Eixample,6,la Sagrada Família,44,Sanitat,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,44,Esportiu,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,45,Habitatge,Nombre,574.0
2018,2,Eixample,6,la Sagrada Família,45,Aparcaments,Nombre,155.0
2018,2,Eixample,6,la Sagrada Família,45,Comerç,Nombre,32.0
2018,2,Eixample,6,la Sagrada Família,45,Magatzem,Nombre,52.0
2018,2,Eixample,6,la Sagrada Família,45,Oficina,Nombre,15.0
2018,2,Eixample,6,la Sagrada Família,45,Hotel,Nombre,19.0
2018,2,Eixample,6,la Sagrada Família,46,Habitatge,Nombre,1023.0
2018,2,Eixample,6,la Sagrada Família,46,Aparcaments,Nombre,58.0
2018,2,Eixample,6,la Sagrada Família,46,Comerç,Nombre,34.0
2018,2,Eixample,6,la Sagrada Família,46,Magatzem,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,46,Oficina,Nombre,10.0
2018,2,Eixample,6,la Sagrada Família,46,Hotel,Nombre,13.0
2018,2,Eixample,6,la Sagrada Família,46,Indústria,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,47,Habitatge,Nombre,895.0
2018,2,Eixample,6,la Sagrada Família,47,Aparcaments,Nombre,328.0
2018,2,Eixample,6,la Sagrada Família,47,Comerç,Nombre,48.0
2018,2,Eixample,6,la Sagrada Família,47,Magatzem,Nombre,29.0
2018,2,Eixample,6,la Sagrada Família,47,Oficina,Nombre,16.0
2018,2,Eixample,6,la Sagrada Família,47,Hotel,Nombre,109.0
2018,2,Eixample,6,la Sagrada Família,48,Habitatge,Nombre,602.0
2018,2,Eixample,6,la Sagrada Família,48,Aparcaments,Nombre,225.0
2018,2,Eixample,6,la Sagrada Família,48,Comerç,Nombre,22.0
2018,2,Eixample,6,la Sagrada Família,48,Magatzem,Nombre,47.0
2018,2,Eixample,6,la Sagrada Família,48,Oficina,Nombre,38.0
2018,2,Eixample,6,la Sagrada Família,48,Hotel,Nombre,37.0
2018,2,Eixample,6,la Sagrada Família,48,Sòl sense edificar,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,49,Habitatge,Nombre,1096.0
2018,2,Eixample,6,la Sagrada Família,49,Aparcaments,Nombre,354.0
2018,2,Eixample,6,la Sagrada Família,49,Comerç,Nombre,151.0
2018,2,Eixample,6,la Sagrada Família,49,Magatzem,Nombre,101.0
2018,2,Eixample,6,la Sagrada Família,49,Oficina,Nombre,27.0
2018,2,Eixample,6,la Sagrada Família,49,Hotel,Nombre,163.0
2018,2,Eixample,6,la Sagrada Família,49,Ensenyament,Nombre,5.0
2018,2,Eixample,6,la Sagrada Família,49,Indústria,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,49,Sanitat,Nombre,3.0
2018,2,Eixample,6,la Sagrada Família,49,Religiós,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,49,Adm.Pública,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,50,Habitatge,Nombre,924.0
2018,2,Eixample,6,la Sagrada Família,50,Aparcaments,Nombre,387.0
2018,2,Eixample,6,la Sagrada Família,50,Comerç,Nombre,68.0
2018,2,Eixample,6,la Sagrada Família,50,Magatzem,Nombre,70.0
2018,2,Eixample,6,la Sagrada Família,50,Oficina,Nombre,19.0
2018,2,Eixample,6,la Sagrada Família,50,Hotel,Nombre,31.0
2018,2,Eixample,6,la Sagrada Família,50,Indústria,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,51,Habitatge,Nombre,1041.0
2018,2,Eixample,6,la Sagrada Família,51,Aparcaments,Nombre,582.0
2018,2,Eixample,6,la Sagrada Família,51,Comerç,Nombre,78.0
2018,2,Eixample,6,la Sagrada Família,51,Magatzem,Nombre,87.0
2018,2,Eixample,6,la Sagrada Família,51,Oficina,Nombre,60.0
2018,2,Eixample,6,la Sagrada Família,51,Hotel,Nombre,121.0
2018,2,Eixample,6,la Sagrada Família,51,Ensenyament,Nombre,4.0
2018,2,Eixample,6,la Sagrada Família,52,Habitatge,Nombre,1024.0
2018,2,Eixample,6,la Sagrada Família,52,Aparcaments,Nombre,101.0
2018,2,Eixample,6,la Sagrada Família,52,Comerç,Nombre,84.0
2018,2,Eixample,6,la Sagrada Família,52,Magatzem,Nombre,50.0
2018,2,Eixample,6,la Sagrada Família,52,Oficina,Nombre,44.0
2018,2,Eixample,6,la Sagrada Família,52,Hotel,Nombre,38.0
2018,2,Eixample,6,la Sagrada Família,53,Habitatge,Nombre,1076.0
2018,2,Eixample,6,la Sagrada Família,53,Aparcaments,Nombre,572.0
2018,2,Eixample,6,la Sagrada Família,53,Comerç,Nombre,124.0
2018,2,Eixample,6,la Sagrada Família,53,Magatzem,Nombre,99.0
2018,2,Eixample,6,la Sagrada Família,53,Oficina,Nombre,44.0
2018,2,Eixample,6,la Sagrada Família,53,Hotel,Nombre,42.0
2018,2,Eixample,6,la Sagrada Família,53,Sanitat,Nombre,2.0
2018,2,Eixample,6,la Sagrada Família,53,Esportiu,Nombre,13.0
2018,2,Eixample,6,la Sagrada Família,53,Religiós,Nombre,5.0
2018,2,Eixample,6,la Sagrada Família,54,Habitatge,Nombre,965.0
2018,2,Eixample,6,la Sagrada Família,54,Aparcaments,Nombre,444.0
2018,2,Eixample,6,la Sagrada Família,54,Comerç,Nombre,49.0
2018,2,Eixample,6,la Sagrada Família,54,Magatzem,Nombre,12.0
2018,2,Eixample,6,la Sagrada Família,54,Oficina,Nombre,124.0
2018,2,Eixample,6,la Sagrada Família,54,Hotel,Nombre,69.0
2018,2,Eixample,6,la Sagrada Família,54,Ensenyament,Nombre,10.0
2018,2,Eixample,6,la Sagrada Família,54,Esportiu,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,54,Religiós,Nombre,1.0
2018,2,Eixample,6,la Sagrada Família,54,Espectacles,Nombre,8.0
2018,2,Eixample,7,la Dreta de l'Eixample,55,Habitatge,Nombre,1018.0
2018,2,Eixample,7,la Dreta de l'Eixample,55,Aparcaments,Nombre,183.0
2018,2,Eixample,7,la Dreta de l'Eixample,55,Comerç,Nombre,50.0
2018,2,Eixample,7,la Dreta de l'Eixample,55,Magatzem,Nombre,27.0
2018,2,Eixample,7,la Dreta de l'Eixample,55,Hotel,Nombre,23.0
2018,2,Eixample,7,la Dreta de l'Eixample,56,Habitatge,Nombre,733.0
2018,2,Eixample,7,la Dreta de l'Eixample,56,Aparcaments,Nombre,158.0
2018,2,Eixample,7,la Dreta de l'Eixample,56,Comerç,Nombre,79.0
2018,2,Eixample,7,la Dreta de l'Eixample,56,Magatzem,Nombre,58.0
2018,2,Eixample,7,la Dreta de l'Eixample,56,Oficina,Nombre,121.0
2018,2,Eixample,7,la Dreta de l'Eixample,56,Hotel,Nombre,93.0
2018,2,Eixample,7,la Dreta de l'Eixample,56,Ensenyament,Nombre,10.0
2018,2,Eixample,7,la Dreta de l'Eixample,56,Esportiu,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,56,Religiós,Nombre,11.0
2018,2,Eixample,7,la Dreta de l'Eixample,56,Espectacles,Nombre,4.0
2018,2,Eixample,7,la Dreta de l'Eixample,57,Habitatge,Nombre,602.0
2018,2,Eixample,7,la Dreta de l'Eixample,57,Aparcaments,Nombre,185.0
2018,2,Eixample,7,la Dreta de l'Eixample,57,Comerç,Nombre,97.0
2018,2,Eixample,7,la Dreta de l'Eixample,57,Magatzem,Nombre,42.0
2018,2,Eixample,7,la Dreta de l'Eixample,57,Oficina,Nombre,44.0
2018,2,Eixample,7,la Dreta de l'Eixample,57,Hotel,Nombre,32.0
2018,2,Eixample,7,la Dreta de l'Eixample,57,Indústria,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,57,Sanitat,Nombre,6.0
2018,2,Eixample,7,la Dreta de l'Eixample,58,Habitatge,Nombre,761.0
2018,2,Eixample,7,la Dreta de l'Eixample,58,Aparcaments,Nombre,461.0
2018,2,Eixample,7,la Dreta de l'Eixample,58,Comerç,Nombre,160.0
2018,2,Eixample,7,la Dreta de l'Eixample,58,Magatzem,Nombre,107.0
2018,2,Eixample,7,la Dreta de l'Eixample,58,Oficina,Nombre,58.0
2018,2,Eixample,7,la Dreta de l'Eixample,58,Hotel,Nombre,13.0
2018,2,Eixample,7,la Dreta de l'Eixample,58,Ensenyament,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,58,Espectacles,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,58,Altres,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,59,Habitatge,Nombre,770.0
2018,2,Eixample,7,la Dreta de l'Eixample,59,Aparcaments,Nombre,317.0
2018,2,Eixample,7,la Dreta de l'Eixample,59,Comerç,Nombre,109.0
2018,2,Eixample,7,la Dreta de l'Eixample,59,Magatzem,Nombre,44.0
2018,2,Eixample,7,la Dreta de l'Eixample,59,Oficina,Nombre,38.0
2018,2,Eixample,7,la Dreta de l'Eixample,59,Hotel,Nombre,68.0
2018,2,Eixample,7,la Dreta de l'Eixample,59,Ensenyament,Nombre,22.0
2018,2,Eixample,7,la Dreta de l'Eixample,59,Sanitat,Nombre,16.0
2018,2,Eixample,7,la Dreta de l'Eixample,59,Adm.Pública,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,60,Habitatge,Nombre,915.0
2018,2,Eixample,7,la Dreta de l'Eixample,60,Aparcaments,Nombre,423.0
2018,2,Eixample,7,la Dreta de l'Eixample,60,Comerç,Nombre,109.0
2018,2,Eixample,7,la Dreta de l'Eixample,60,Magatzem,Nombre,49.0
2018,2,Eixample,7,la Dreta de l'Eixample,60,Oficina,Nombre,66.0
2018,2,Eixample,7,la Dreta de l'Eixample,60,Hotel,Nombre,24.0
2018,2,Eixample,7,la Dreta de l'Eixample,60,Ensenyament,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,60,Indústria,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,60,Sanitat,Nombre,10.0
2018,2,Eixample,7,la Dreta de l'Eixample,60,Religiós,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Habitatge,Nombre,722.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Aparcaments,Nombre,344.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Comerç,Nombre,99.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Magatzem,Nombre,40.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Oficina,Nombre,85.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Hotel,Nombre,62.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Ensenyament,Nombre,13.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Sanitat,Nombre,9.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Esportiu,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Religiós,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,61,Espectacles,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,62,Habitatge,Nombre,831.0
2018,2,Eixample,7,la Dreta de l'Eixample,62,Aparcaments,Nombre,45.0
2018,2,Eixample,7,la Dreta de l'Eixample,62,Comerç,Nombre,138.0
2018,2,Eixample,7,la Dreta de l'Eixample,62,Magatzem,Nombre,43.0
2018,2,Eixample,7,la Dreta de l'Eixample,62,Oficina,Nombre,33.0
2018,2,Eixample,7,la Dreta de l'Eixample,62,Hotel,Nombre,58.0
2018,2,Eixample,7,la Dreta de l'Eixample,62,Ensenyament,Nombre,4.0
2018,2,Eixample,7,la Dreta de l'Eixample,62,Esportiu,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,62,Espectacles,Nombre,5.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Habitatge,Nombre,656.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Aparcaments,Nombre,139.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Comerç,Nombre,105.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Magatzem,Nombre,56.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Oficina,Nombre,45.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Hotel,Nombre,23.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Ensenyament,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Sanitat,Nombre,17.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Religiós,Nombre,10.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Adm.Pública,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,63,Espectacles,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,64,Habitatge,Nombre,665.0
2018,2,Eixample,7,la Dreta de l'Eixample,64,Aparcaments,Nombre,513.0
2018,2,Eixample,7,la Dreta de l'Eixample,64,Comerç,Nombre,120.0
2018,2,Eixample,7,la Dreta de l'Eixample,64,Magatzem,Nombre,58.0
2018,2,Eixample,7,la Dreta de l'Eixample,64,Oficina,Nombre,80.0
2018,2,Eixample,7,la Dreta de l'Eixample,64,Hotel,Nombre,49.0
2018,2,Eixample,7,la Dreta de l'Eixample,64,Ensenyament,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,64,Sanitat,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Habitatge,Nombre,959.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Aparcaments,Nombre,314.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Comerç,Nombre,657.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Magatzem,Nombre,67.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Oficina,Nombre,63.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Hotel,Nombre,174.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Ensenyament,Nombre,10.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Sanitat,Nombre,7.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Religiós,Nombre,15.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Adm.Pública,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,65,Espectacles,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,66,Habitatge,Nombre,908.0
2018,2,Eixample,7,la Dreta de l'Eixample,66,Aparcaments,Nombre,409.0
2018,2,Eixample,7,la Dreta de l'Eixample,66,Comerç,Nombre,75.0
2018,2,Eixample,7,la Dreta de l'Eixample,66,Magatzem,Nombre,16.0
2018,2,Eixample,7,la Dreta de l'Eixample,66,Oficina,Nombre,93.0
2018,2,Eixample,7,la Dreta de l'Eixample,66,Hotel,Nombre,6.0
2018,2,Eixample,7,la Dreta de l'Eixample,66,Ensenyament,Nombre,4.0
2018,2,Eixample,7,la Dreta de l'Eixample,66,Indústria,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,66,Sanitat,Nombre,16.0
2018,2,Eixample,7,la Dreta de l'Eixample,66,Esportiu,Nombre,5.0
2018,2,Eixample,7,la Dreta de l'Eixample,67,Habitatge,Nombre,1036.0
2018,2,Eixample,7,la Dreta de l'Eixample,67,Aparcaments,Nombre,293.0
2018,2,Eixample,7,la Dreta de l'Eixample,67,Comerç,Nombre,50.0
2018,2,Eixample,7,la Dreta de l'Eixample,67,Magatzem,Nombre,40.0
2018,2,Eixample,7,la Dreta de l'Eixample,67,Oficina,Nombre,21.0
2018,2,Eixample,7,la Dreta de l'Eixample,67,Hotel,Nombre,44.0
2018,2,Eixample,7,la Dreta de l'Eixample,68,Habitatge,Nombre,881.0
2018,2,Eixample,7,la Dreta de l'Eixample,68,Aparcaments,Nombre,372.0
2018,2,Eixample,7,la Dreta de l'Eixample,68,Comerç,Nombre,91.0
2018,2,Eixample,7,la Dreta de l'Eixample,68,Magatzem,Nombre,28.0
2018,2,Eixample,7,la Dreta de l'Eixample,68,Oficina,Nombre,12.0
2018,2,Eixample,7,la Dreta de l'Eixample,68,Hotel,Nombre,56.0
2018,2,Eixample,7,la Dreta de l'Eixample,68,Sanitat,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Habitatge,Nombre,717.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Aparcaments,Nombre,572.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Comerç,Nombre,147.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Magatzem,Nombre,81.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Oficina,Nombre,92.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Hotel,Nombre,20.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Ensenyament,Nombre,16.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Esportiu,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Religiós,Nombre,21.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Espectacles,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,69,Altres,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Habitatge,Nombre,750.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Aparcaments,Nombre,323.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Comerç,Nombre,121.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Magatzem,Nombre,67.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Oficina,Nombre,60.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Hotel,Nombre,75.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Ensenyament,Nombre,21.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Sanitat,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Esportiu,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Religiós,Nombre,4.0
2018,2,Eixample,7,la Dreta de l'Eixample,70,Altres,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,71,Habitatge,Nombre,878.0
2018,2,Eixample,7,la Dreta de l'Eixample,71,Aparcaments,Nombre,565.0
2018,2,Eixample,7,la Dreta de l'Eixample,71,Comerç,Nombre,160.0
2018,2,Eixample,7,la Dreta de l'Eixample,71,Magatzem,Nombre,116.0
2018,2,Eixample,7,la Dreta de l'Eixample,71,Oficina,Nombre,93.0
2018,2,Eixample,7,la Dreta de l'Eixample,71,Hotel,Nombre,42.0
2018,2,Eixample,7,la Dreta de l'Eixample,71,Sanitat,Nombre,4.0
2018,2,Eixample,7,la Dreta de l'Eixample,71,Esportiu,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,71,Adm.Pública,Nombre,67.0
2018,2,Eixample,7,la Dreta de l'Eixample,72,Habitatge,Nombre,601.0
2018,2,Eixample,7,la Dreta de l'Eixample,72,Aparcaments,Nombre,258.0
2018,2,Eixample,7,la Dreta de l'Eixample,72,Comerç,Nombre,105.0
2018,2,Eixample,7,la Dreta de l'Eixample,72,Magatzem,Nombre,58.0
2018,2,Eixample,7,la Dreta de l'Eixample,72,Oficina,Nombre,135.0
2018,2,Eixample,7,la Dreta de l'Eixample,72,Hotel,Nombre,76.0
2018,2,Eixample,7,la Dreta de l'Eixample,72,Ensenyament,Nombre,11.0
2018,2,Eixample,7,la Dreta de l'Eixample,72,Sanitat,Nombre,4.0
2018,2,Eixample,7,la Dreta de l'Eixample,72,Adm.Pública,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,72,Espectacles,Nombre,4.0
2018,2,Eixample,7,la Dreta de l'Eixample,73,Habitatge,Nombre,887.0
2018,2,Eixample,7,la Dreta de l'Eixample,73,Aparcaments,Nombre,648.0
2018,2,Eixample,7,la Dreta de l'Eixample,73,Comerç,Nombre,113.0
2018,2,Eixample,7,la Dreta de l'Eixample,73,Magatzem,Nombre,43.0
2018,2,Eixample,7,la Dreta de l'Eixample,73,Oficina,Nombre,125.0
2018,2,Eixample,7,la Dreta de l'Eixample,73,Hotel,Nombre,130.0
2018,2,Eixample,7,la Dreta de l'Eixample,73,Ensenyament,Nombre,7.0
2018,2,Eixample,7,la Dreta de l'Eixample,73,Sanitat,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,73,Religiós,Nombre,14.0
2018,2,Eixample,7,la Dreta de l'Eixample,74,Habitatge,Nombre,670.0
2018,2,Eixample,7,la Dreta de l'Eixample,74,Aparcaments,Nombre,56.0
2018,2,Eixample,7,la Dreta de l'Eixample,74,Comerç,Nombre,145.0
2018,2,Eixample,7,la Dreta de l'Eixample,74,Magatzem,Nombre,54.0
2018,2,Eixample,7,la Dreta de l'Eixample,74,Oficina,Nombre,83.0
2018,2,Eixample,7,la Dreta de l'Eixample,74,Hotel,Nombre,22.0
2018,2,Eixample,7,la Dreta de l'Eixample,74,Sanitat,Nombre,8.0
2018,2,Eixample,7,la Dreta de l'Eixample,74,Religiós,Nombre,4.0
2018,2,Eixample,7,la Dreta de l'Eixample,74,Adm.Pública,Nombre,22.0
2018,2,Eixample,7,la Dreta de l'Eixample,75,Habitatge,Nombre,727.0
2018,2,Eixample,7,la Dreta de l'Eixample,75,Aparcaments,Nombre,317.0
2018,2,Eixample,7,la Dreta de l'Eixample,75,Comerç,Nombre,131.0
2018,2,Eixample,7,la Dreta de l'Eixample,75,Magatzem,Nombre,55.0
2018,2,Eixample,7,la Dreta de l'Eixample,75,Oficina,Nombre,215.0
2018,2,Eixample,7,la Dreta de l'Eixample,75,Hotel,Nombre,123.0
2018,2,Eixample,7,la Dreta de l'Eixample,75,Adm.Pública,Nombre,9.0
2018,2,Eixample,7,la Dreta de l'Eixample,75,Espectacles,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,76,Habitatge,Nombre,874.0
2018,2,Eixample,7,la Dreta de l'Eixample,76,Aparcaments,Nombre,282.0
2018,2,Eixample,7,la Dreta de l'Eixample,76,Comerç,Nombre,133.0
2018,2,Eixample,7,la Dreta de l'Eixample,76,Magatzem,Nombre,104.0
2018,2,Eixample,7,la Dreta de l'Eixample,76,Oficina,Nombre,168.0
2018,2,Eixample,7,la Dreta de l'Eixample,76,Hotel,Nombre,178.0
2018,2,Eixample,7,la Dreta de l'Eixample,76,Ensenyament,Nombre,5.0
2018,2,Eixample,7,la Dreta de l'Eixample,76,Sanitat,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Habitatge,Nombre,1138.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Aparcaments,Nombre,417.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Comerç,Nombre,604.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Magatzem,Nombre,223.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Oficina,Nombre,1163.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Hotel,Nombre,478.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Ensenyament,Nombre,40.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Indústria,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Sanitat,Nombre,2.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Esportiu,Nombre,5.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Religiós,Nombre,14.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Adm.Pública,Nombre,49.0
2018,2,Eixample,7,la Dreta de l'Eixample,77,Espectacles,Nombre,15.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Habitatge,Nombre,930.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Aparcaments,Nombre,662.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Comerç,Nombre,306.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Magatzem,Nombre,149.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Oficina,Nombre,552.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Hotel,Nombre,256.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Ensenyament,Nombre,29.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Indústria,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Sanitat,Nombre,14.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Esportiu,Nombre,5.0
2018,2,Eixample,7,la Dreta de l'Eixample,78,Religiós,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Habitatge,Nombre,993.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Aparcaments,Nombre,652.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Comerç,Nombre,292.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Magatzem,Nombre,116.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Oficina,Nombre,535.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Hotel,Nombre,257.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Ensenyament,Nombre,55.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Sanitat,Nombre,18.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Esportiu,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Religiós,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Adm.Pública,Nombre,36.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Espectacles,Nombre,28.0
2018,2,Eixample,7,la Dreta de l'Eixample,79,Altres,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Habitatge,Nombre,980.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Aparcaments,Nombre,874.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Comerç,Nombre,241.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Magatzem,Nombre,128.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Oficina,Nombre,574.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Hotel,Nombre,195.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Ensenyament,Nombre,8.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Indústria,Nombre,1.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Sanitat,Nombre,18.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Esportiu,Nombre,4.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Religiós,Nombre,5.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Adm.Pública,Nombre,15.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Espectacles,Nombre,3.0
2018,2,Eixample,7,la Dreta de l'Eixample,80,Altres,Nombre,1.0
